Gene,Raw p-value,BH Adjusted p-value,Significant (BH)
Z49995_at,0.33885385148792924,0.7203419740051485,False
HG3991-HT4261_at,0.3389012457305749,0.7203419740051485,False
U23752_at,0.33922469920989795,0.7208145694984687,False
L25798_at,0.3397652606957391,0.721652792246144,False
M24748_cds2_s_at,0.33982163326838344,0.721652792246144,False
U37426_at,0.3399260422981746,0.7216595460225391,False
J03278_at,0.3401908627353071,0.7218229025918185,False
L36870_at,0.34020549203373684,0.7218229025918185,False
HG4704-HT5146_at,0.3406926981719133,0.7225474116786599,False
X05360_at,0.34075484395301225,0.7225474116786599,False
U09284_at,0.3409893629508378,0.7225474116786599,False
L41887_rna1_at,0.34113217560797904,0.7225474116786599,False
U61836_at,0.3413767545961375,0.7225474116786599,False
X01677_f_at,0.34140301504291404,0.7225474116786599,False
D31886_at,0.3414206607204131,0.7225474116786599,False
M16404_at,0.34152648483430903,0.7225474116786599,False
M18731_at,0.34160244247330895,0.7225474116786599,False
J04617_s_at,0.3416998079350154,0.7225474116786599,False
M58285_at,0.34176180320898764,0.7225474116786599,False
M86933_s_at,0.34179216487648545,0.7225474116786599,False
U37359_at,0.34208902748646086,0.7225474116786599,False
AF009301_at,0.3422784304682379,0.7225474116786599,False
X66839_at,0.34233169433339017,0.7225474116786599,False
M37981_at,0.3425172666300561,0.7225474116786599,False
M55419_at,0.34261439214029266,0.7225474116786599,False
M33772_s_at,0.3426249340300993,0.7225474116786599,False
U59831_rna1_s_at,0.34289104104845614,0.7225474116786599,False
HG759-HT759_s_at,0.34290367500929597,0.7225474116786599,False
J05253_s_at,0.34293884586089785,0.7225474116786599,False
L78833_cds1_at,0.3429673596044337,0.7225474116786599,False
M25079_s_at,0.3429688110266409,0.7225474116786599,False
X59727_at,0.34297944187411766,0.7225474116786599,False
HG2279-HT2375_at,0.3432622157398798,0.722929493651286,False
X99664_at,0.343601815040682,0.7232616768663784,False
HG3914-HT4184_s_at,0.34370787929790636,0.7232616768663784,False
X58987_at,0.3438579882574131,0.7232616768663784,False
S67325_at,0.344139342894742,0.7232616768663784,False
M80629_at,0.3441436585975586,0.7232616768663784,False
Z48541_at,0.3442696162781833,0.7232616768663784,False
J02973_rna1_at,0.34429073143272726,0.7232616768663784,False
U38810_at,0.34454711878398014,0.7232616768663784,False
M32313_at,0.3446039489272327,0.7232616768663784,False
D13636_at,0.3446116425633452,0.7232616768663784,False
M57464_s_at,0.3448027571900024,0.7232616768663784,False
S81916_at,0.34486513863432444,0.7232616768663784,False
X64330_at,0.3449640448328978,0.7232616768663784,False
M63838_s_at,0.34499447531292615,0.7232616768663784,False
L22454_at,0.34500715648341596,0.7232616768663784,False
M80359_at,0.345179857125699,0.7232616768663784,False
D13628_at,0.3451869970647653,0.7232616768663784,False
U75272_s_at,0.34524610553742263,0.7232616768663784,False
HG4332-HT4602_at,0.34542309427984286,0.7234198704820798,False
L17075_s_at,0.34642583491976753,0.7247096002301614,False
M65131_rna1_at,0.34652797394545165,0.7247096002301614,False
L76670_f_at,0.34657779664318755,0.7247096002301614,False
U96136_at,0.34662215026657506,0.7247096002301614,False
Y00318_at,0.3467451653870224,0.7247096002301614,False
D00654_at,0.346758105579832,0.7247096002301614,False
X12901_at,0.34680768196155576,0.7247096002301614,False
X51466_at,0.34685217505755517,0.7247096002301614,False
D10326_s_at,0.3471760017943971,0.7250814235960675,False
X01715_at,0.34723355030957703,0.7250814235960675,False
X73460_at,0.3474401848046127,0.7253004619244755,False
HG884-HT884_s_at,0.34765574690172296,0.7255380034140466,False
L17330_at,0.34798562453684745,0.7259636929232409,False
Y08319_at,0.34806338931289627,0.7259636929232409,False
HG3928-HT4198_s_at,0.34821696010816783,0.7260715731532987,False
M99564_at,0.3483873159511224,0.7262143787764771,False
U11287_at,0.34855795896647834,0.7262507388494802,False
D49490_at,0.3486194481085403,0.7262507388494802,False
D85815_at,0.34874829461664614,0.7262507388494802,False
L37882_at,0.34881224993977,0.7262507388494802,False
Z86000_at,0.3489660669319823,0.7263588587322924,False
U89336_cds7_at,0.34909824271904355,0.7264218833461943,False
HG2160-HT2230_at,0.3494020369246632,0.726841879555274,False
U80017_rna1_at,0.34957858182868184,0.7269969982078975,False
X97303_at,0.3496912745310887,0.7270192756290847,False
U43519_at,0.35009048128097586,0.7271598290735226,False
Z68129_cds1_at,0.35012740283314947,0.7271598290735226,False
M86808_at,0.3501601190713841,0.7271598290735226,False
U89326_at,0.3501668807980647,0.7271598290735226,False
Z48482_at,0.3504335896248191,0.7274880365883294,False
X95876_at,0.3505290231001419,0.7274880365883294,False
M31661_at,0.3508535049934367,0.7279495451391764,False
M35198_at,0.3511680463427025,0.7280497058432487,False
M95936_s_at,0.3512281782430273,0.7280497058432487,False
HG4126-HT4396_at,0.35132104457002933,0.7280497058432487,False
U36764_at,0.3513363646045625,0.7280497058432487,False
X84003_at,0.3514595727922487,0.7280497058432487,False
U65579_at,0.35152521399377745,0.7280497058432487,False
U89012_at,0.35161665552227594,0.7280497058432487,False
U33818_at,0.3524309200367518,0.7295238179274111,False
X72841_at,0.35297034457228993,0.7300512306657121,False
U49250_at,0.353029768162349,0.7300512306657121,False
D83703_at,0.3530376833557398,0.7300512306657121,False
L35545_at,0.3530953350168853,0.7300512306657121,False
X99897_s_at,0.35329703037847515,0.7301397893366538,False
HG613-HT613_at,0.35334300367673666,0.7301397893366538,False
U25750_at,0.3534626467310723,0.730175371934458,False
X13916_at,0.35405164692054325,0.7305491908267499,False
X60673_rna1_at,0.3541569033779862,0.7305491908267499,False
HG2850-HT4814_s_at,0.35429986077932485,0.7305491908267499,False
U20428_at,0.3543208392494074,0.7305491908267499,False
HG2441-HT2537_s_at,0.3543414723965307,0.7305491908267499,False
X00949_at,0.3544919356641175,0.7305491908267499,False
M16441_cds1_at,0.35453707540275137,0.7305491908267499,False
U50708_at,0.3546277991395662,0.7305491908267499,False
U21128_at,0.3547673925233371,0.7305491908267499,False
X70070_at,0.354771744028864,0.7305491908267499,False
L77730_at,0.3547882878923486,0.7305491908267499,False
Z70295_at,0.35490326938824823,0.7305491908267499,False
U13666_at,0.3550079431438644,0.7305491908267499,False
L40371_at,0.35507826430280376,0.7305491908267499,False
L16895_at,0.3554011114226021,0.7310024591262927,False
Z22534_at,0.3557760805649256,0.7314836667200691,False
L14754_at,0.3558704054018652,0.7314836667200691,False
HG2260-HT2349_s_at,0.35614731978129566,0.7314836667200691,False
M28882_s_at,0.35620050274275716,0.7314836667200691,False
D87682_at,0.35634338354537753,0.7314836667200691,False
Y08136_at,0.3564219068967651,0.7314836667200691,False
M15958_at,0.35652649676792436,0.7314836667200691,False
L38969_at,0.35664514666534697,0.7314836667200691,False
D63476_at,0.3566539100087701,0.7314836667200691,False
D87466_at,0.35666113417295,0.7314836667200691,False
Y11709_at,0.3570345134463345,0.7319241084229701,False
M65134_s_at,0.35708122444874313,0.7319241084229701,False
M14158_cds4_at,0.3573654178699488,0.7320689557771558,False
S79522_at,0.3575483978330293,0.7320689557771558,False
U91930_at,0.3577667338526018,0.7320689557771558,False
M27492_at,0.3579036287283387,0.7320689557771558,False
X79066_at,0.3579530978143163,0.7320689557771558,False
L38961_at,0.3580963147894005,0.7320689557771558,False
M64934_at,0.35812724290953346,0.7320689557771558,False
U53445_at,0.3581597885061718,0.7320689557771558,False
U33147_at,0.35816163550929636,0.7320689557771558,False
U08006_s_at,0.3582354461940185,0.7320689557771558,False
D87444_at,0.3583872053451942,0.7320689557771558,False
L76937_rna1_at,0.3584680189589029,0.7320689557771558,False
D11094_at,0.3585523949754408,0.7320689557771558,False
AB000464_at,0.35867265166210316,0.7320689557771558,False
M74447_at,0.35869724761448096,0.7320689557771558,False
X15573_at,0.3587949125382778,0.7320689557771558,False
X89426_at,0.35902352004494087,0.732325800972928,False
X78992_at,0.35929659303216654,0.7326731726905936,False
HG3962-HT4232_at,0.35946337532719197,0.73280366105449,False
U71203_s_at,0.35985584693491746,0.7333940345337411,False
L38490_s_at,0.36005426981274513,0.7335593127645003,False
U02609_at,0.36022869155397563,0.7335593127645003,False
D87258_at,0.36024563809629895,0.7335593127645003,False
U82320_at,0.3607253173688211,0.7341895839459195,False
S80050_at,0.36077805399025165,0.7341895839459195,False
U22178_s_at,0.36091219371955563,0.7341895839459195,False
U24169_at,0.36100271524394545,0.7341895839459195,False
L38935_at,0.3612502577507223,0.7341895839459195,False
U44755_at,0.3613141542431023,0.7341895839459195,False
U65402_at,0.3614402378910836,0.7341895839459195,False
M69023_at,0.3617510661801562,0.7341895839459195,False
U60665_at,0.36176555042674785,0.7341895839459195,False
D50919_at,0.3617724971612619,0.7341895839459195,False
D42038_at,0.36177758488820044,0.7341895839459195,False
HG3085-HT3254_s_at,0.3617909957079556,0.7341895839459195,False
Z19002_at,0.36258873320473073,0.7346830927618347,False
M27288_at,0.36290761470492594,0.7346830927618347,False
D17525_at,0.3630623706996544,0.7346830927618347,False
X15722_at,0.36322001315174146,0.7346830927618347,False
X76383_at,0.3632486654510708,0.7346830927618347,False
M34539_at,0.36340254644792924,0.7346830927618347,False
M19961_at,0.3634605602312887,0.7346830927618347,False
U23803_at,0.3635051431825286,0.7346830927618347,False
M22612_f_at,0.36350570443144226,0.7346830927618347,False
L42563_at,0.3635246191796877,0.7346830927618347,False
Y09943_s_at,0.3635347192822672,0.7346830927618347,False
M73482_at,0.36384780802016903,0.7346830927618347,False
X51823_at,0.36387992841638717,0.7346830927618347,False
M29550_at,0.36393058220476704,0.7346830927618347,False
X56088_s_at,0.36400323368643805,0.7346830927618347,False
U02632_at,0.364005751875928,0.7346830927618347,False
U18937_at,0.36402875736442764,0.7346830927618347,False
Z24727_at,0.3640438685795685,0.7346830927618347,False
D89858_at,0.3640856113525811,0.7346830927618347,False
U59632_s_at,0.364117129823467,0.7346830927618347,False
M95809_at,0.3641983517772933,0.7346830927618347,False
U05681_s_at,0.3643723391683962,0.7347729040478489,False
U82613_at,0.36444900949827375,0.7347729040478489,False
M59465_at,0.3645683325321971,0.7348041287941872,False
U39447_at,0.36467064212004974,0.7348041287941872,False
D31797_at,0.3648717034685668,0.7348386488037242,False
U05321_at,0.364964383394075,0.7348386488037242,False
D85939_at,0.36506900667661835,0.7348386488037242,False
Y07846_at,0.36526680495963837,0.7348386488037242,False
X82634_at,0.36527582118649893,0.7348386488037242,False
U90547_at,0.36530623809235496,0.7348386488037242,False
X82895_at,0.36553477376984167,0.7350909456150074,False
U04520_at,0.36585431309055794,0.7352557446324904,False
U83239_s_at,0.36591625448132004,0.7352557446324904,False
U62317_rna6_at,0.3659458542245787,0.7352557446324904,False
M83941_at,0.36620616768198955,0.7352557446324904,False
M38591_at,0.3662613658451508,0.7352557446324904,False
U73167_cds2_s_at,0.36627478983500783,0.7352557446324904,False
U79258_at,0.3663952241512045,0.7352557446324904,False
U82532_at,0.3664497990770831,0.7352557446324904,False
M54914_s_at,0.36655694272329264,0.7352557446324904,False
U81375_at,0.36664808138147054,0.7352557446324904,False
D83778_at,0.36677151642029104,0.7352964399775744,False
U70323_at,0.36689111028142063,0.7353294138870531,False
U77594_at,0.3671407191978112,0.7356228744129275,False
U79246_at,0.3678260623052332,0.7366658838779331,False
L20316_at,0.3680733051226207,0.7366658838779331,False
HG4169-HT4439_s_at,0.3681680504089768,0.7366658838779331,False
U79257_at,0.3682055207414764,0.7366658838779331,False
D43636_at,0.36823982334573413,0.7366658838779331,False
HG544-HT544_at,0.3682812750934147,0.7366658838779331,False
U63542_at,0.3690977279410679,0.7377273096974807,False
U64315_s_at,0.3691021754891617,0.7377273096974807,False
S52969_cds1_s_at,0.36918625231626234,0.7377273096974807,False
M57892_at,0.36923937705884013,0.7377273096974807,False
L19872_at,0.3693293264567693,0.7377273096974807,False
X68836_at,0.3694782077076243,0.7378179671562055,False
X78926_at,0.36974397130273107,0.7379524486817721,False
U20530_at,0.36997039281142696,0.7379524486817721,False
L27584_s_at,0.3699709027072309,0.7379524486817721,False
U82468_at,0.3701375528567409,0.7379524486817721,False
Y07847_at,0.3703133288809338,0.7379524486817721,False
HG3627-HT3836_at,0.37043491589437905,0.7379524486817721,False
L19063_at,0.37044982975309126,0.7379524486817721,False
Z74792_s_at,0.3705820516803372,0.7379524486817721,False
U66661_at,0.3707110631561301,0.7379524486817721,False
AFFX-HSAC07/X00351_M_st,0.3707656140053035,0.7379524486817721,False
L11708_at,0.3708260226139597,0.7379524486817721,False
D00408_s_at,0.37088814610643606,0.7379524486817721,False
U01877_at,0.3708912363061845,0.7379524486817721,False
HG3248-HT3425_at,0.37138754402501273,0.7386882472631543,False
Z68274_at,0.37146827976411956,0.7386882472631543,False
U49957_s_at,0.3721227925398891,0.739167860282443,False
X02612_at,0.3722121863686296,0.739167860282443,False
U79261_s_at,0.37225699449447225,0.739167860282443,False
L02867_at,0.3722689854861494,0.739167860282443,False
L10343_at,0.3723083121628963,0.739167860282443,False
U93091_at,0.3724170228783976,0.739167860282443,False
D78334_at,0.37243525797931476,0.739167860282443,False
HG2649-HT2745_s_at,0.37273517227670305,0.7395105650547137,False
HG3105-HT3281_s_at,0.3728153977846319,0.7395105650547137,False
M37755_f_at,0.3729900712410611,0.7396512428032057,False
D80012_at,0.37312495673342283,0.73971296344621,False
M74002_at,0.3732765341999996,0.7398077320855706,False
D26535_s_at,0.37351887847323106,0.7399108545468186,False
M19311_at,0.3735790047527302,0.7399108545468186,False
U47011_cds1_at,0.37369700830768526,0.7399108545468186,False
X79683_s_at,0.3738337580330813,0.7399108545468186,False
U50330_at,0.37384750990007587,0.7399108545468186,False
L21893_at,0.37497127669111086,0.7415387783882896,False
X12671_rna1_at,0.3750122726166393,0.7415387783882896,False
X91148_at,0.3750946729864444,0.7415387783882896,False
HG2239-HT2324_at,0.3751425241453291,0.7415387783882896,False
U28368_at,0.37546095332739493,0.7415387783882896,False
AF000424_s_at,0.37550273085407004,0.7415387783882896,False
HG315-HT315_at,0.375575902507272,0.7415387783882896,False
U66036_at,0.3756560817988609,0.7415387783882896,False
HG4011-HT4804_s_at,0.37576719787500956,0.7415387783882896,False
Z97054_xpt2_at,0.3760203618052126,0.7415387783882896,False
D38503_at,0.37621912523022016,0.7415387783882896,False
U01147_at,0.3762636256930625,0.7415387783882896,False
Y09980_rna4_at,0.37630105695026983,0.7415387783882896,False
X81882_at,0.3763778354046662,0.7415387783882896,False
HG4724-HT5166_at,0.37639281471329145,0.7415387783882896,False
X74801_at,0.376490881340086,0.7415387783882896,False
U11877_at,0.3766094205305799,0.7415387783882896,False
U58034_at,0.37665481637278386,0.7415387783882896,False
D86096_cds3_at,0.37682568572027964,0.7415387783882896,False
X63522_s_at,0.37684592063373057,0.7415387783882896,False
L16862_at,0.37685439670371346,0.7415387783882896,False
U03644_at,0.37712018513456236,0.7415559373322347,False
U20816_s_at,0.37713475951792974,0.7415559373322347,False
M31932_at,0.37718216960544926,0.7415559373322347,False
Z48051_rna1_at,0.3774243820525135,0.7415559373322347,False
HG2383-HT4824_s_at,0.37748245375067224,0.7415559373322347,False
HG311-HT311_at,0.37748723475644264,0.7415559373322347,False
HG3996-HT4266_at,0.3777073549157426,0.7416559860402238,False
D87685_at,0.37774623163305543,0.7416559860402238,False
X71125_at,0.3779378034962191,0.7417356381961713,False
K02215_at,0.378024000898443,0.7417356381961713,False
D17547_at,0.37809893522301674,0.7417356381961713,False
U96094_at,0.3782921271541372,0.7417990256666338,False
X58288_at,0.3783393543728265,0.7417990256666338,False
HG4518-HT4921_r_at,0.37852955627750606,0.7419678874628377,False
L04751_at,0.3787566928437214,0.7422090333377926,False
U28413_at,0.37917530720200254,0.7428251621442914,False
D82347_at,0.3795264098358817,0.743073600825087,False
D89667_at,0.37956313671194997,0.743073600825087,False
X80878_at,0.37961482034015526,0.743073600825087,False
M63589_at,0.3798875478777187,0.7434033293495077,False
U11872_at,0.3801014997214196,0.7434372338306031,False
X52896_s_at,0.3801134404983235,0.7434372338306031,False
U13369_at,0.3803417681743645,0.7434837716714514,False
S76942_s_at,0.38044388532258033,0.7434837716714514,False
M11433_at,0.3804673486277945,0.7434837716714514,False
L44140_cds4_s_at,0.3805543951226156,0.7434837716714514,False
M28249_at,0.3809438731974253,0.7440407868560124,False
K03474_at,0.3812759257886934,0.7443111597717493,False
L23116_at,0.38139348105945403,0.7443111597717493,False
U79295_at,0.38139552064051063,0.7443111597717493,False
J05037_at,0.38161354804180325,0.744450053620903,False
D86331_s_at,0.3816755429912191,0.744450053620903,False
U47025_s_at,0.3819787809122914,0.7448377267843889,False
HG2600-HT2696_at,0.3822578366745004,0.745035672270038,False
X60955_s_at,0.38234763048786713,0.745035672270038,False
Y08564_at,0.3824241547293027,0.745035672270038,False
HG862-HT862_s_at,0.38249832522209837,0.745035672270038,False
L27586_at,0.3828240498821628,0.7454664440344001,False
AFFX-ThrX-M_at,0.3833682560152919,0.7457519660331177,False
X95425_s_at,0.383452136306177,0.7457519660331177,False
L27624_s_at,0.383576692637821,0.7457519660331177,False
D26070_at,0.38361039494954474,0.7457519660331177,False
U18549_at,0.3838152615253224,0.7457519660331177,False
U18932_at,0.38382896574513403,0.7457519660331177,False
X77588_s_at,0.38384587554006744,0.7457519660331177,False
X97302_at,0.3839161240227783,0.7457519660331177,False
M64347_at,0.38413866520964957,0.7457519660331177,False
X61587_at,0.3842471049898648,0.7457519660331177,False
M34353_s_at,0.3842609312551466,0.7457519660331177,False
D50923_at,0.3842859656981462,0.7457519660331177,False
L31801_at,0.38433058257899766,0.7457519660331177,False
X60655_at,0.3844472084363708,0.7457708230494494,False
U86759_s_at,0.38454952244771723,0.7457708230494494,False
X61072_at,0.38470440015990803,0.7458682808648311,False
X75755_rna1_s_at,0.385062992462858,0.7462219891293154,False
S79854_at,0.3850961843185231,0.7462219891293154,False
L19297_at,0.38541360874755304,0.7465660659131763,False
L42451_at,0.3855864889453041,0.7465660659131763,False
X52638_at,0.38578795723108694,0.7465660659131763,False
L34155_at,0.38590867783146354,0.7465660659131763,False
D17390_at,0.3859402344820928,0.7465660659131763,False
X94563_xpt2_r_at,0.3859481598270924,0.7465660659131763,False
X69090_at,0.38606450383445645,0.7465660659131763,False
X62573_at,0.38611152826790307,0.7465660659131763,False
U78678_at,0.38629346669177855,0.7466547436450833,False
M22430_at,0.386366860612528,0.7466547436450833,False
X90828_at,0.38667527599451146,0.7470482500175806,False
U78551_at,0.38721762334285714,0.7478933722056972,False
L34060_at,0.3873479165082171,0.7479423880788407,False
X51755_cds5_s_at,0.3875376127256086,0.7481060495859365,False
U84551_cds2_at,0.387841888387088,0.7484074695029661,False
X64072_s_at,0.3880527663487766,0.7484074695029661,False
HG4165-HT4435_at,0.38808367582296144,0.7484074695029661,False
X64878_at,0.38811367860183277,0.7484074695029661,False
U22029_f_at,0.3882515461837486,0.7484708687787841,False
Z78291_at,0.3886720872276511,0.7488641034927654,False
M83738_at,0.388961801290601,0.7488641034927654,False
U18288_at,0.38896832110816393,0.7488641034927654,False
X99947_at,0.38917534193479686,0.7488641034927654,False
X71874_cds1_at,0.3891841298746296,0.7488641034927654,False
HG2028-HT2082_at,0.3892209895965142,0.7488641034927654,False
U79277_at,0.389270582571115,0.7488641034927654,False
U51678_at,0.3893642972436797,0.7488641034927654,False
X56494_at,0.38940093023533195,0.7488641034927654,False
X56681_s_at,0.3896403821997927,0.7489502908723563,False
Z50022_at,0.3897369275353094,0.7489502908723563,False
U69611_at,0.38976091725858353,0.7489502908723563,False
M73077_at,0.3901812231404814,0.7495558986172168,False
D38548_at,0.39034929340555824,0.7496767544957502,False
M32053_at,0.39071997409666803,0.7501865594762043,False
M35093_s_at,0.3908566210023626,0.7502158925397935,False
M37245_at,0.3910784747761519,0.7502158925397935,False
AF010193_at,0.39109022762624956,0.7502158925397935,False
L19778_at,0.39118151979238636,0.7502158925397935,False
AFFX-BioB-3_st,0.3912614235464935,0.7502158925397935,False
U35735_at,0.3914958542333802,0.7504635506398943,False
M24736_s_at,0.3916674428323976,0.7505906451484309,False
Z35491_at,0.39197771768817435,0.7508907078432516,False
U43843_at,0.3921768977726314,0.7508907078432516,False
L02320_at,0.3921775168058964,0.7508907078432516,False
U29589_at,0.3923441561855189,0.7508907078432516,False
M31520_rna1_at,0.3923506644292485,0.7508907078432516,False
M12174_at,0.3926284778674404,0.7510805350209553,False
U40223_at,0.39266056305556185,0.7510805350209553,False
U14550_at,0.3929281372252771,0.7512071601848196,False
Z35102_at,0.39293750881318446,0.7512071601848196,False
U43374_at,0.393047756454867,0.7512164760768758,False
U09210_at,0.3932777665342255,0.7514546227881249,False
L48546_at,0.3936815426151238,0.7520245759119017,False
L46353_at,0.3942650755157393,0.7527321306118584,False
U52830_at,0.39435012132428215,0.7527321306118584,False
S45630_at,0.3943779320183357,0.7527321306118584,False
D38550_at,0.3945251522844704,0.7527321306118584,False
X06700_s_at,0.39457988106277386,0.7527321306118584,False
U12140_at,0.39503010443870057,0.7531009033204432,False
U85193_at,0.3950894058804062,0.7531009033204432,False
D86096_cds6_at,0.39509010778769216,0.7531009033204432,False
X13461_s_at,0.3953615030272638,0.7532717831096927,False
L21936_at,0.3956870913149857,0.7532717831096927,False
L40992_at,0.3957773366502675,0.7532717831096927,False
D11151_at,0.3958926820266768,0.7532717831096927,False
U96629_rna1_at,0.39591216302223065,0.7532717831096927,False
U22431_s_at,0.39591822000999477,0.7532717831096927,False
S72904_at,0.3959193956111683,0.7532717831096927,False
M19722_at,0.3962139172403456,0.753631007472365,False
X04706_s_at,0.396516926894808,0.7538477029063068,False
D13633_at,0.39655396373302787,0.7538477029063068,False
HG3227-HT3404_at,0.39664507414806516,0.7538477029063068,False
U77413_at,0.3969018073984062,0.7541345908697329,False
L17325_at,0.39710053006391566,0.7541699971477458,False
J04430_s_at,0.39713258394995443,0.7541699971477458,False
L09235_at,0.39728194429607167,0.7541699971477458,False
U79304_at,0.3973435978800579,0.7541699971477458,False
HG3123-HT3299_at,0.3978082242761888,0.7543491110498476,False
U11036_at,0.3978123983166876,0.7543491110498476,False
L33881_at,0.397837955681407,0.7543491110498476,False
M67439_at,0.39795375057670257,0.7543491110498476,False
U56637_at,0.3979781702657632,0.7543491110498476,False
U83326_s_at,0.39809631463758266,0.7543491110498476,False
AC002076_cds2_at,0.39817866529395096,0.7543491110498476,False
U56816_at,0.39839283192065966,0.7545543301706649,False
M14338_at,0.39855148950354724,0.7546543343083103,False
U45982_at,0.3988427956625984,0.7550053877532299,False
Y11681_at,0.3992784065950066,0.7550815623995235,False
L38941_at,0.3993083390285168,0.7550815623995235,False
M77698_at,0.3993138403509324,0.7550815623995235,False
L42572_at,0.3994188372834273,0.7550815623995235,False
U49379_at,0.3994604713933574,0.7550815623995235,False
U20582_at,0.39951853743456345,0.7550815623995235,False
D63412_at,0.3998024452559634,0.7551199346468257,False
M37712_at,0.39986335938819806,0.7551199346468257,False
M73481_at,0.3999450573570742,0.7551199346468257,False
S72370_at,0.39996252955904243,0.7551199346468257,False
U50196_at,0.4002685972968496,0.7553729681390201,False
D50928_at,0.4003084687374412,0.7553729681390201,False
D21239_at,0.4007018732708951,0.7555889562592621,False
HG3426-HT3610_s_at,0.40071523046366564,0.7555889562592621,False
L23808_at,0.40074089544343805,0.7555889562592621,False
X80915_rna1_at,0.4008693354418792,0.7556312777274344,False
M34309_at,0.4010032083539393,0.7556683546811801,False
X82693_at,0.40110100352273603,0.7556683546811801,False
X90568_at,0.40146744222065645,0.7557494098566655,False
Y00291_at,0.40155112228753465,0.7557494098566655,False
U13696_s_at,0.40156274496032474,0.7557494098566655,False
U95740_rna2_at,0.40156806908921994,0.7557494098566655,False
U07804_s_at,0.40197588806641493,0.7562676497647947,False
HG2723-HT2819_at,0.40206124197133375,0.7562676497647947,False
M26665_s_at,0.40216168610721514,0.7562676497647947,False
AFFX-DapX-5_at,0.40313492688785557,0.7573280294846654,False
M91368_s_at,0.4031801411029472,0.7573280294846654,False
X54199_s_at,0.4033054851209993,0.7573280294846654,False
S62027_s_at,0.40336770661002497,0.7573280294846654,False
D37965_at,0.40339345597659404,0.7573280294846654,False
U63312_at,0.40343360853805443,0.7573280294846654,False
X59766_at,0.4034691900663149,0.7573280294846654,False
X52773_at,0.4038207250823638,0.7574161836972579,False
M87770_at,0.40395187814508515,0.7574161836972579,False
U40846_s_at,0.4039688545145178,0.7574161836972579,False
U17077_at,0.40410364717468283,0.7574161836972579,False
M11718_at,0.40412008273013633,0.7574161836972579,False
U90336_at,0.4041988227939577,0.7574161836972579,False
AC002477_s_at,0.4042598651940057,0.7574161836972579,False
D12625_at,0.40460067503456754,0.7577346303672197,False
AB006190_at,0.40464240956768205,0.7577346303672197,False
X07109_at,0.4047527042506116,0.7577421293599291,False
HG2238-HT2321_s_at,0.40525267197093107,0.7582892878525143,False
U77643_at,0.4054474826971295,0.7582892878525143,False
U94831_at,0.40548316545520335,0.7582892878525143,False
X02875_s_at,0.40551050255471743,0.7582892878525143,False
U72342_at,0.405576806646323,0.7582892878525143,False
M58028_at,0.40573957105750635,0.7583947042655906,False
HG2147-HT2217_at,0.4065936489333317,0.7596258921130107,False
X56667_at,0.40663441305604775,0.7596258921130107,False
Z25535_at,0.4067179169863041,0.7596258921130107,False
L76568_xpt3_f_at,0.4070161524173088,0.7597242513498214,False
X98411_at,0.40713125265092154,0.7597242513498214,False
U21551_at,0.40716245179630584,0.7597242513498214,False
X17254_at,0.40728743904109865,0.7597242513498214,False
X69838_at,0.40730342104909767,0.7597242513498214,False
Z22780_at,0.40742473481780006,0.7597324162630668,False
L09749_at,0.4075209369883528,0.7597324162630668,False
X83573_at,0.4082618348555499,0.760914672074566,False
D14823_at,0.40837196667415054,0.7609210011552586,False
Z83741_at,0.4087165487502076,0.7611165880982588,False
U63824_at,0.40873002301300043,0.7611165880982588,False
J04027_at,0.4088039154499644,0.7611165880982588,False
L05187_at,0.4090743636403241,0.7611165880982588,False
J04973_at,0.40907470514947364,0.7611165880982588,False
D78014_at,0.409146447694435,0.7611165880982588,False
L10035_at,0.40932341985867116,0.7611165880982588,False
L26247_at,0.4094376947340427,0.7611165880982588,False
HG3740-HT4010_at,0.4094378054926108,0.7611165880982588,False
L22548_at,0.40976270541453774,0.7612950047191367,False
X04347_s_at,0.4098980380897592,0.7612950047191367,False
AC002086_at,0.40990062573385344,0.7612950047191367,False
U68111_at,0.40996093745500994,0.7612950047191367,False
U34038_at,0.41009646705600944,0.76134836292768,False
HG4264-HT4534_s_at,0.41043443685204006,0.7617412609499834,False
J05252_s_at,0.4106861766677362,0.7617412609499834,False
M76766_at,0.4107005050853786,0.7617412609499834,False
M34458_rna1_s_at,0.41078415042742333,0.7617412609499834,False
Z35278_at,0.41084235493795573,0.7617412609499834,False
L14269_at,0.41104732000869315,0.7619231264539713,False
U78876_at,0.41115866840971893,0.7619314133332171,False
M69039_at,0.4113355195223035,0.7620610495515856,False
HG1602-HT1602_at,0.41150036344425744,0.7621683790579661,False
Z48511_at,0.41175338652216176,0.7622876457353163,False
U22055_at,0.4118956867274879,0.7622876457353163,False
M33478_at,0.4119259887206984,0.7622876457353163,False
U83598_at,0.41201528782621877,0.7622876457353163,False
U44754_at,0.41212506575591357,0.7622876457353163,False
M27436_s_at,0.41220632266932866,0.7622876457353163,False
M74525_at,0.41258879098642254,0.7626113656651111,False
X82456_at,0.4127275157053242,0.7626113656651111,False
M68895_rna1_at,0.4127578076974011,0.7626113656651111,False
M63167_at,0.41280926639103155,0.7626113656651111,False
X99886_s_at,0.4130291515827861,0.7626806719121612,False
M35296_at,0.4130607482469988,0.7626806719121612,False
L20815_at,0.41332267995466976,0.7629239760800307,False
D87012_at,0.4134219890671712,0.7629239760800307,False
U44772_at,0.41366449581525055,0.7629239760800307,False
U67191_at,0.41373958387172616,0.7629239760800307,False
