Gene,Raw p-value,BH Adjusted p-value,Significant (BH)
HG4683-HT5108_s_at,0.18059841477323527,0.4410709485845818,False
HG3105-HT3281_s_at,0.1807498567725862,0.44116156854084276,False
U74324_at,0.18075928485170456,0.44116156854084276,False
U69126_s_at,0.18105202468002848,0.44172480627786553,False
U28386_at,0.18126863283704156,0.44210197861623995,False
L78440_at,0.1814949085471131,0.44228510156398554,False
X05360_at,0.18150541225472488,0.44228510156398554,False
U40223_at,0.1815298368882342,0.44228510156398554,False
X06290_at,0.18171655702214,0.44258877178368167,False
D79986_at,0.1817962034009406,0.4425961915371678,False
L11244_s_at,0.18184377121789375,0.4425961915371678,False
X02544_at,0.18205044504081236,0.44294799409418134,False
U08377_at,0.18233154614745328,0.44348058426652825,False
X89750_at,0.18249702957893646,0.44373169299735266,False
M35999_at,0.18257413154228877,0.4437678089890817,False
U22897_at,0.18272830715099975,0.44395846489847224,False
Y08976_at,0.18281469137089232,0.44395846489847224,False
AB000468_at,0.18283939583979725,0.44395846489847224,False
AD000092_cds1_at,0.18304046671143834,0.44429536506157435,False
D87457_at,0.1834308483548388,0.4450913947997433,False
L14812_at,0.18371807594999748,0.445636666705523,False
U22322_s_at,0.18458016633438074,0.4474960559124215,False
X06268_at,0.18461016979077452,0.4474960559124215,False
M97347_s_at,0.18477761755909125,0.44774970617904875,False
M27691_at,0.185106679172884,0.44839467068416244,False
HG884-HT884_s_at,0.18543132161749665,0.44873201415997255,False
D63478_at,0.18546494610427178,0.44873201415997255,False
M64934_at,0.18546813314509572,0.44873201415997255,False
X74929_s_at,0.1854977199788805,0.44873201415997255,False
Y13153_at,0.1856076581051454,0.44884565625223255,False
AFFX-HUMGAPDH/M33197_3_at,0.18583238977625036,0.44923672659033187,False
AD000092_cds7_s_at,0.18626263939709323,0.45012418856334835,False
D86971_at,0.18682906078689998,0.4511926360919362,False
U79256_at,0.18683134545425667,0.4511926360919362,False
U38864_at,0.1872990443092598,0.45216539347122514,False
HG3075-HT3236_s_at,0.1873610004648617,0.45216539347122514,False
U95626_rna3_at,0.18745859920593216,0.4521706102127601,False
D79205_at,0.1874900159614138,0.4521706102127601,False
D64015_at,0.1878119576118114,0.4527938606069001,False
U55766_at,0.18807307090346836,0.4530909051046505,False
M55420_at,0.18807790339539246,0.4530909051046505,False
U22178_s_at,0.18815948761888043,0.4530909051046505,False
M31932_at,0.18818939122105066,0.4530909051046505,False
X60188_at,0.18831383704357432,0.45323745586888636,False
L39061_at,0.18865771042437543,0.4539118520470376,False
U46023_at,0.18917653336072277,0.4550065810825211,False
X02958_at,0.18926262222444193,0.45506011259293305,False
U50079_s_at,0.18940505719301529,0.45519392639099715,False
M22760_at,0.18944597834227642,0.45519392639099715,False
U79716_at,0.1896286513251372,0.45544363217394496,False
D83778_at,0.18971638689549092,0.45544363217394496,False
J04469_at,0.18974156088604524,0.45544363217394496,False
U90916_at,0.18984247418465497,0.45553248012871267,False
X06562_at,0.18998856938950265,0.455729647098844,False
HG759-HT759_s_at,0.19015695630343848,0.45598013504447127,False
M58286_s_at,0.19041500479977833,0.45644538305905163,False
U00947_s_at,0.1905705190501859,0.4565974336695973,False
AB004884_at,0.19060653143508507,0.4565974336695973,False
V00565_s_at,0.19074124885793917,0.4567666654713632,False
HG3930-HT4200_at,0.191247015019904,0.45782403293381313,False
L10910_at,0.191527189938524,0.4583408315111573,False
X64643_at,0.19160588850164237,0.4583641487847322,False
M29927_at,0.19166552497226633,0.4583641487847322,False
D28118_at,0.1917734656543337,0.4584684898221814,False
HG3345-HT3522_at,0.19190723201495932,0.4586187519849739,False
J00124_at,0.19196498189411731,0.4586187519849739,False
D49824_at,0.19221254094476192,0.45905634988114163,False
L21893_at,0.1924059131239659,0.4593642848830385,False
X64594_at,0.1925279117914328,0.4594488607364329,False
X55885_at,0.19262130702884453,0.4594488607364329,False
U77846_rna1_s_at,0.19263468154596688,0.4594488607364329,False
M69013_at,0.1927085054209662,0.4594712157679158,False
M60284_s_at,0.19284292383043936,0.4596379819415587,False
U95626_rna1_at,0.19294423964748975,0.4597257635183671,False
D70830_at,0.1931183381203744,0.45998684679590685,False
U03270_at,0.19328634768133493,0.4600752384936316,False
M24398_at,0.19333680407871437,0.4600752384936316,False
X60221_at,0.1933490552008585,0.4600752384936316,False
D38122_at,0.19364908929498623,0.46063542128260154,False
L02326_f_at,0.19402887276625946,0.4613848678954849,False
Z22951_rna1_s_at,0.19455766200763122,0.4624281207110292,False
L34409_at,0.19460277032151416,0.4624281207110292,False
L35592_at,0.19466219529440293,0.4624281207110292,False
K02100_at,0.19474351961369554,0.462467205638253,False
U82321_at,0.1948481833792383,0.4624903504455941,False
X14830_at,0.19488301483217346,0.4624903504455941,False
D13540_at,0.1949916851690096,0.4625757409489027,False
U20759_s_at,0.1950660333608227,0.4625757409489027,False
X98258_at,0.1951842608289545,0.4625757409489027,False
M85085_at,0.19523844368035664,0.4625757409489027,False
M19483_at,0.19524342888417004,0.4625757409489027,False
U85430_at,0.1956238647775289,0.4631699612466649,False
U43965_at,0.19562417636606927,0.4631699612466649,False
D25248_at,0.19592374849084704,0.46372523339682886,False
U77718_at,0.19603298392899104,0.46382978507460243,False
X68486_at,0.19613674765741365,0.4639213251657936,False
U50822_rna1_s_at,0.1962927782924355,0.46413639019793457,False
U78107_at,0.1965100470843099,0.46433321538193945,False
X51630_at,0.19654053759603218,0.46433321538193945,False
M88468_at,0.19657141871548509,0.46433321538193945,False
AFFX-HSAC07/X00351_M_st,0.19670659444609753,0.4644986127215069,False
X06825_at,0.19741854609750414,0.4660152278606095,False
M21064_at,0.19747959087766886,0.4660152278606095,False
M31328_at,0.19766694279706348,0.46630298980816204,False
D64142_at,0.19797150444063963,0.46674116193566634,False
X97324_at,0.19798362655259574,0.46674116193566634,False
M58460_at,0.19814538178479923,0.4669680749566393,False
U72263_s_at,0.19846682476307814,0.46757104882220224,False
AFFX-CreX-3_at,0.1985414540680115,0.46759234425201646,False
J02943_at,0.19873834969370596,0.467885597274838,False
AB002382_at,0.1987972330124119,0.467885597274838,False
M96739_at,0.1989244622800736,0.4679806439742727,False
S73149_at,0.19899988819842615,0.4679806439742727,False
L20859_at,0.19903455078271773,0.4679806439742727,False
U65406_rna4_at,0.19927759903932885,0.46839762728367135,False
X97303_at,0.19948920419921848,0.4684737849852231,False
X79200_s_at,0.1994962073845753,0.4684737849852231,False
U85611_at,0.1995071414244827,0.4684737849852231,False
U12535_at,0.1996121216329256,0.46856595822230046,False
U65581_at,0.1998267773979194,0.46891099499681915,False
D14686_at,0.19990725384868083,0.46891099499681915,False
U49187_at,0.200065896903957,0.46891099499681915,False
U17418_at,0.200078582650501,0.46891099499681915,False
X58377_at,0.20008798524061214,0.46891099499681915,False
L32831_s_at,0.2003508128958735,0.46937264053062183,False
Z48051_rna1_at,0.20052019622853826,0.4696151376193328,False
L05606_at,0.20081229494220504,0.47014477853628234,False
HG4716-HT5158_at,0.20091254935574313,0.4702250703733069,False
X98311_at,0.20115852184073083,0.4706462429283131,False
X87904_at,0.20134212557104864,0.4707018768571737,False
AB000409_at,0.20136061276439154,0.4707018768571737,False
D11094_at,0.20138698784392894,0.4707018768571737,False
U32315_at,0.2014464057078464,0.4707018768571737,False
X90857_at,0.20171102961015766,0.4711657700166494,False
Y10055_at,0.20203400455155168,0.47176561364166786,False
D64110_at,0.202244086725403,0.4721015370875567,False
A28102_at,0.20233331672365423,0.47215522583402,False
M27543_at,0.20257959337831016,0.4725752359927923,False
X99226_at,0.20265112479798408,0.4725874611334081,False
Z80776_at,0.20282991606892484,0.47270358986076605,False
X90568_at,0.2028551490437403,0.47270358986076605,False
D28539_s_at,0.20289984359292243,0.47270358986076605,False
U49857_at,0.2030844809914528,0.4729689595829831,False
L13391_at,0.20314643768313848,0.4729689595829831,False
HG3111-HT3287_at,0.20331676831570822,0.473207658158666,False
X63454_at,0.20341503903710756,0.473207658158666,False
U73167_cds7_at,0.20344809542100034,0.473207658158666,False
U50383_at,0.2036077068651813,0.4734244430012646,False
Z96810_at,0.20385106438601433,0.47383574763870107,False
U24152_at,0.20414271077603077,0.4743589912393492,False
HG4099-HT4369_s_at,0.20467952388303542,0.4754513932102181,False
X51823_at,0.20487573173734955,0.47565637861307236,False
Z38026_at,0.2049649503185836,0.47565637861307236,False
U81600_at,0.2049679331041322,0.47565637861307236,False
HG3039-HT3200_at,0.2054154441019343,0.47653976602755926,False
L06633_at,0.20554508357604498,0.4766853938886222,False
U29091_at,0.20579892697555655,0.47711887818170495,False
AFFX-CreX-5_st,0.2059080552090315,0.4772166858209316,False
L40377_at,0.2060283492804873,0.4773402996492018,False
HG33-HT33_at,0.206151103920916,0.47746953211572785,False
U78180_at,0.20639388875076545,0.47768241886649054,False
M64497_at,0.20645943225298213,0.47768241886649054,False
X94703_at,0.20648184193023272,0.47768241886649054,False
X52889_at,0.20671464002512732,0.47768241886649054,False
X52425_at,0.20673416997917335,0.47768241886649054,False
U17579_rna1_at,0.20673867012416097,0.47768241886649054,False
U43318_at,0.20678196577137034,0.47768241886649054,False
U38175_at,0.20684923301412045,0.47768241886649054,False
AB006781_s_at,0.20690687655020293,0.47768241886649054,False
J03592_at,0.20691307468925835,0.47768241886649054,False
Y07683_at,0.20721406371746295,0.4782224215739053,False
J03258_at,0.2073469021303051,0.478285720441552,False
X95190_at,0.20737567146652225,0.478285720441552,False
Z20656_rna1_s_at,0.2075859035768637,0.4786157524577818,False
X87870_at,0.207668733737963,0.478651924609744,False
X95586_at,0.20774934464306832,0.4786610186891738,False
S77763_at,0.2078069649099443,0.4786610186891738,False
X74039_at,0.20809912207453377,0.4791791476968189,False
L29008_at,0.20831874140084994,0.47952996688623156,False
U49248_at,0.2084686127533149,0.4797200582047715,False
U16660_at,0.2087838055006271,0.48018739609382993,False
Y10141_s_at,0.2088064143485584,0.48018739609382993,False
L16464_at,0.20890124761659365,0.4802505624826495,False
S69790_at,0.2094067468787473,0.4811397881170248,False
Z48314_s_at,0.2094230274270063,0.4811397881170248,False
X67325_at,0.21005810707926406,0.4822529873622003,False
J05249_at,0.21007353524181127,0.4822529873622003,False
X85133_at,0.21015831935520113,0.4822529873622003,False
U57093_at,0.21021193942502137,0.4822529873622003,False
U36500_at,0.2102457967066515,0.4822529873622003,False
X13955_s_at,0.21051007531151428,0.4826502853293204,False
X13967_at,0.2105544097873736,0.4826502853293204,False
L07648_at,0.21073729626202817,0.48291423498939207,False
HG3362-HT3539_s_at,0.21088661900198125,0.48310112688468004,False
M21539_at,0.211251834164898,0.4836327086709919,False
HG2414-HT2510_s_at,0.21125434910947802,0.4836327086709919,False
S81957_at,0.21139497900252954,0.4837992954443124,False
M20642_s_at,0.21161741472705542,0.483942321963224,False
M62958_at,0.2116588008780076,0.483942321963224,False
X74794_at,0.21168539219810414,0.483942321963224,False
Y08999_at,0.21172900858511653,0.483942321963224,False
Z35309_at,0.2118806406700075,0.4840482932436957,False
X68487_at,0.21191116891760056,0.4840482932436957,False
M18731_at,0.21198989214612465,0.4840730112459073,False
X06700_s_at,0.21217487225638942,0.48434027035408267,False
U01824_at,0.21230971224793443,0.48439566714339183,False
L21715_at,0.21233503434185713,0.48439566714339183,False
U96115_at,0.21259154090366764,0.48456309758086374,False
HG2994-HT4850_s_at,0.21261066609625381,0.48456309758086374,False
U78551_at,0.21261233963149698,0.48456309758086374,False
U76456_at,0.2130379178706987,0.4853443238210253,False
Z83742_at,0.21309127978114872,0.4853443238210253,False
M64595_at,0.21354621115939174,0.48622514830894403,False
D50919_at,0.2137301734476307,0.4863590118181816,False
D37984_s_at,0.21381463069964254,0.4863590118181816,False
D87440_at,0.2138643045766427,0.4863590118181816,False
Z24724_at,0.21389271089495654,0.4863590118181816,False
M29277_s_at,0.21394611601372107,0.4863590118181816,False
U14518_at,0.21422932751271254,0.4867564945601895,False
Z35402_rna1_s_at,0.21425752278438415,0.4867564945601895,False
U35735_at,0.21448637571054965,0.4870440095972291,False
X82279_s_at,0.21452071680955245,0.4870440095972291,False
M14158_cds4_at,0.21469772938914133,0.4872907076775513,False
L32866_at,0.214869891071621,0.487526242345508,False
Z70220_at,0.21496704570350822,0.4875891224743964,False
J03634_at,0.21503439487438664,0.4875891224743964,False
X69398_at,0.21524241171290306,0.4879056130687714,False
HG2157-HT2227_at,0.2155052997686298,0.4883462434998607,False
X52638_at,0.21571782343177556,0.4886725018255888,False
X66534_at,0.2158230879028203,0.4887556523695063,False
U93091_at,0.21589650151967274,0.4887666431672744,False
Z25884_at,0.21659849203416212,0.4902002062576323,False
X63575_s_at,0.21682092305446643,0.4904695506072227,False
HG2261-HT2352_at,0.2168551021902042,0.4904695506072227,False
HG1733-HT1748_at,0.21706373020871003,0.49075795992753063,False
X02419_rna1_s_at,0.21712029816403866,0.49075795992753063,False
U09609_at,0.2173119040506545,0.4908771951685391,False
X05309_at,0.21731826399683002,0.4908771951685391,False
U27516_s_at,0.21737961918180362,0.4908771951685391,False
U11690_at,0.21757619441011766,0.49109118330802887,False
S72904_at,0.21761215430916864,0.49109118330802887,False
M16405_at,0.21768775326557946,0.49110632690832784,False
U39576_at,0.21782344113306198,0.49125697938551055,False
M60052_at,0.21789551382400507,0.49126411070567116,False
M55418_at,0.2179998434472123,0.4913439405422626,False
U06631_at,0.21807731656253168,0.4913632078932643,False
U33054_at,0.21832931270421485,0.4917755672253863,False
U83411_at,0.21846449678342664,0.49188549486853994,False
L14542_at,0.21858264668111183,0.49188549486853994,False
M60614_at,0.21858510979710122,0.49188549486853994,False
U81984_at,0.21873083124937348,0.49205809276641954,False
U80628_at,0.2191275691750886,0.49279509168744695,False
U16307_at,0.21935979310066397,0.4929608554281785,False
AFFX-BioC-3_st,0.2194507322194457,0.4929608554281785,False
S59049_at,0.2195602868257162,0.4929608554281785,False
U75370_at,0.21964246397486115,0.4929608554281785,False
U66497_at,0.21968197728128255,0.4929608554281785,False
M26730_s_at,0.21992665279529128,0.4929608554281785,False
X91117_rna1_at,0.2199322446647161,0.4929608554281785,False
J04543_at,0.21996216188047618,0.4929608554281785,False
U57877_at,0.2200857053127595,0.4929608554281785,False
S42303_at,0.22012435851554793,0.4929608554281785,False
HG3985-HT4255_at,0.22017158652171956,0.4929608554281785,False
U67733_at,0.22022054439425406,0.4929608554281785,False
D45370_at,0.22024627964019763,0.4929608554281785,False
Z12830_at,0.2202892706554481,0.4929608554281785,False
U37547_at,0.2202976150499865,0.4929608554281785,False
X90976_s_at,0.22036006020193008,0.4929608554281785,False
X75208_at,0.22037680547757119,0.4929608554281785,False
U67092_s_at,0.22053332864149597,0.4931562421220905,False
M83772_at,0.22076325144032857,0.4935155909432745,False
D12676_at,0.22092008909799624,0.4936402965029592,False
X16504_s_at,0.221077836331112,0.4936402965029592,False
D42045_at,0.22110631143888515,0.4936402965029592,False
D87012_at,0.22120446857598414,0.4936402965029592,False
Y09858_at,0.22126999974304412,0.4936402965029592,False
HG862-HT862_s_at,0.2212989170069579,0.4936402965029592,False
X05610_at,0.22133298363805598,0.4936402965029592,False
HG2314-HT2410_at,0.22143160961249123,0.4936402965029592,False
J00210_rna1_at,0.22148852622212684,0.4936402965029592,False
D14530_at,0.22155023574965546,0.4936402965029592,False
X78924_at,0.2216347956823815,0.4936402965029592,False
U02683_s_at,0.22164996340383958,0.4936402965029592,False
M60626_at,0.22184026965275708,0.49388025802033975,False
L32832_s_at,0.22189626405374502,0.49388025802033975,False
AFFX-BioB-5_at,0.22197934223622356,0.49391096466979956,False
M61733_at,0.22264261630696755,0.4950922029045256,False
U49957_s_at,0.2227163735146062,0.4950922029045256,False
U93867_at,0.22271857128837336,0.4950922029045256,False
K03494_s_at,0.2237999643889548,0.49734100565114053,False
X69878_at,0.22388645955311906,0.49737817705022924,False
L12168_at,0.22406775196354536,0.49755685949956413,False
U08198_rna1_at,0.2241064771851733,0.49755685949956413,False
U08998_at,0.2243294231285032,0.4978967800383249,False
U52111_rna3_at,0.22454031132846902,0.4981520735193149,False
HG908-HT908_at,0.22463607110691455,0.4981520735193149,False
D14878_at,0.2246540772008132,0.4981520735193149,False
M25753_at,0.2249524718697886,0.49865863555961526,False
J03824_at,0.22521779295036953,0.4989416121984351,False
U10550_at,0.22522010212576296,0.4989416121984351,False
U84487_at,0.2254772208557328,0.49935604457300997,False
X82850_s_at,0.22585606008644757,0.5000397057007095,False
D15049_at,0.22597298348085146,0.5001432472011766,False
U61981_at,0.22639621591572834,0.5005139662986576,False
M37712_at,0.22640990290888902,0.5005139662986576,False
X57351_s_at,0.2264795337775721,0.5005139662986576,False
U66578_at,0.2264817442313387,0.5005139662986576,False
X80695_at,0.22649152129042915,0.5005139662986576,False
L14754_at,0.22656385056271777,0.5005186522037852,False
U77129_at,0.22685656687998146,0.501006272213634,False
X75315_at,0.22693913390053538,0.501006272213634,False
M83822_at,0.22699540738533286,0.501006272213634,False
X69962_s_at,0.22706789794876558,0.5010111558269111,False
J03915_s_at,0.22718960595847484,0.5011245980439255,False
M35296_at,0.22748600173740732,0.5011623153115304,False
AF005887_at,0.2276619855747071,0.5011623153115304,False
M34376_s_at,0.22766544423770524,0.5011623153115304,False
M69203_s_at,0.2276694033116799,0.5011623153115304,False
U30894_at,0.22767341012454492,0.5011623153115304,False
L38929_at,0.22767483957103293,0.5011623153115304,False
D78151_at,0.22769879917155944,0.5011623153115304,False
HG3884-HT4154_at,0.2277750629008951,0.501175439327309,False
M83941_at,0.227935430692524,0.5013735530413463,False
U31176_at,0.22806928912210145,0.501513251743202,False
L24203_at,0.22823620883696594,0.5015514310482525,False
U65437_rna1_at,0.22834422447194186,0.5015514310482525,False
U27459_at,0.22840451025381353,0.5015514310482525,False
S60415_at,0.22841537024928815,0.5015514310482525,False
X75918_at,0.22843842006083262,0.5015514310482525,False
X96506_s_at,0.22893389599667532,0.5024845272661017,False
S38953_s_at,0.22918270203195532,0.5028758026426006,False
U45255_s_at,0.22937245397413902,0.5031372998097345,False
U24056_s_at,0.22965341796379643,0.5035986516960642,False
U48736_at,0.2299650620304161,0.504126976388326,False
S78203_at,0.2303912369725132,0.5049059724491383,False
Z49825_s_at,0.2308785417013465,0.5058184154237552,False
HG3513-HT3707_at,0.2310205221804346,0.5059739793008657,False
L13210_at,0.23111520473993483,0.5060258890021484,False
U52827_at,0.23146257312654223,0.5066308516484862,False
U72508_at,0.23160748978296522,0.5067924477172373,False
M33518_at,0.2317953752865543,0.5069261106950792,False
HG3934-HT4204_at,0.23181078985355003,0.5069261106950792,False
U22970_rna1_s_at,0.23220606794566392,0.5074580637453974,False
L36051_at,0.2323086901522918,0.5074580637453974,False
S52028_s_at,0.23236459763857398,0.5074580637453974,False
U47025_s_at,0.23237474004534656,0.5074580637453974,False
X56199_at,0.23240995625315225,0.5074580637453974,False
L40395_at,0.2325322252373045,0.507480660630449,False
U32659_at,0.2325626761508875,0.507480660630449,False
M97496_at,0.2328937414403247,0.5080475773341723,False
X51362_s_at,0.23297344514037097,0.5080659805462541,False
U80034_at,0.23312483067076029,0.5082406476611162,False
X58255_at,0.23320617935555185,0.5082625657675723,False
U67614_at,0.23350414234929,0.5087090723782254,False
J03260_s_at,0.23366155449821366,0.5087090723782254,False
U02680_at,0.23369031539136,0.5087090723782254,False
HG3991-HT4261_r_at,0.23369648085828137,0.5087090723782254,False
X99687_at,0.23377936305951497,0.508734151175605,False
U28758_s_at,0.2343287622741991,0.5096238797674258,False
HG2239-HT2324_r_at,0.2343311934180982,0.5096238797674258,False
J03242_s_at,0.23451387928770073,0.5098298654465406,False
U60800_at,0.23456893795267966,0.5098298654465406,False
M55671_at,0.23470134272588952,0.5099564880970407,False
HG4533-HT4938_at,0.2347702614580569,0.5099564880970407,False
Z50749_at,0.23490148357874152,0.51008610308646,False
M74096_at,0.23517331091840865,0.5103726784642469,False
M15881_at,0.23517663750246193,0.5103726784642469,False
U25265_at,0.2354301623328384,0.5107673850489364,False
X16260_s_at,0.23553001015765304,0.5108285495630996,False
L17328_at,0.23584126471099817,0.5112078535323386,False
X80909_at,0.23588348463751502,0.5112078535323386,False
X98482_r_at,0.2359200221800244,0.5112078535323386,False
D78367_at,0.23635074089201344,0.5119855459796913,False
J04162_at,0.2365391398920254,0.5122256357335206,False
M17886_at,0.2367009755587844,0.5122256357335206,False
U56814_at,0.2367096778520134,0.5122256357335206,False
AC000061_cds2_at,0.23674897878271153,0.5122256357335206,False
Z14978_at,0.23683823411025967,0.5122632800279251,False
M61176_at,0.23697232274497176,0.5123540862936081,False
AC002115_cds3_at,0.23702395519656608,0.5123540862936081,False
D28476_at,0.23736520069545405,0.5129361975622588,False
HG2191-HT2261_at,0.23755890661117637,0.5131992258275989,False
L34838_at,0.23801264894721674,0.5140236820189967,False
X97671_at,0.23817931016415933,0.5142278322714391,False
D26135_at,0.23843957544442806,0.5146338883873229,False
U24166_at,0.23880839853319027,0.5152739325493685,False
HG1761-HT1778_s_at,0.2389205372657056,0.515288379780007,False
X55005_rna1_at,0.23899138580661672,0.515288379780007,False
D87444_at,0.2390319360264389,0.515288379780007,False
AJ001421_at,0.23920256236543308,0.5153418381134551,False
Z31690_s_at,0.23927200676476396,0.5153418381134551,False
L02321_at,0.2392735985629873,0.5153418381134551,False
D87742_at,0.23938772434022323,0.5154319199098313,False
D90359_at,0.23955045669945152,0.5156265718026539,False
M91036_rna1_at,0.23963932189879195,0.5156621569020489,False
U38291_rna1_at,0.23987654812894374,0.515816615705011,False
U72066_at,0.2399426664867019,0.515816615705011,False
X97261_r_at,0.24000555771612195,0.515816615705011,False
M14758_at,0.24005773665198527,0.515816615705011,False
HG3998-HT4268_at,0.24014297554557637,0.515816615705011,False
U37707_at,0.24033177099295722,0.515816615705011,False
D13641_at,0.2403420646027346,0.515816615705011,False
U89336_cds3_at,0.2403507627917488,0.515816615705011,False
D86957_at,0.2403622944833843,0.515816615705011,False
U82303_at,0.24081223607763905,0.5165734328908184,False
S80050_at,0.24089564259752094,0.5165734328908184,False
U34252_at,0.2409323417536781,0.5165734328908184,False
L42374_s_at,0.24150744253013276,0.5176507990972088,False
X68733_rna1_at,0.24162450924647957,0.517696470697354,False
U52112_rna1_at,0.24173982810085523,0.517696470697354,False
J02874_at,0.2417466055479719,0.517696470697354,False
L07592_at,0.2418716502314008,0.5178087070569538,False
M74509_s_at,0.24195678614069907,0.5178234183816832,False
S82472_at,0.24202379436776103,0.5178234183816832,False
Z34822_f_at,0.2421923857672746,0.5180198495524627,False
U19796_at,0.24228912387177118,0.5180198495524627,False
U15422_cds2_at,0.24233359493020942,0.5180198495524627,False
U11036_at,0.2426801116527099,0.5185214208676759,False
L13972_at,0.24271370198280748,0.5185214208676759,False
D63998_at,0.24280031664262425,0.5185510657115843,False
HG2309-HT2405_at,0.2430379292064198,0.5187938855342497,False
S67156_at,0.24307313651299664,0.5187938855342497,False
J04513_at,0.24313232873754076,0.5187938855342497,False
X89985_at,0.24336176939430343,0.518888073025526,False
X52282_s_at,0.2433655750774391,0.518888073025526,False
X80915_rna1_at,0.24346030566495444,0.518888073025526,False
D16105_at,0.2434676117646773,0.518888073025526,False
U17163_at,0.2436557421743835,0.5190998221590093,False
X55733_at,0.24371259710565354,0.5190998221590093,False
M24194_at,0.24419420316876675,0.519970273115334,False
L43576_at,0.24447399187093288,0.5203538145791632,False
U58032_at,0.2445203084359934,0.5203538145791632,False
M21388_r_at,0.244849933822749,0.5208997846082893,False
D29954_at,0.2450133709543253,0.5209977811358121,False
U15128_at,0.2450634966174649,0.5209977811358121,False
K03008_cds2_at,0.24516005518830272,0.5209977811358121,False
AFFX-CreX-5_at,0.24524167494490492,0.5209977811358121,False
L38933_rna1_at,0.2452614046138007,0.5209977811358121,False
J04809_rna1_at,0.24538552483422701,0.5210561046486144,False
U70426_at,0.2454806585059498,0.5210561046486144,False
U22815_at,0.24558086263056628,0.5210561046486144,False
X68985_s_at,0.24559357789731678,0.5210561046486144,False
U82613_at,0.24566032849551492,0.5210561046486144,False
HG4433-HT4703_at,0.24572931105970985,0.5210561046486144,False
U89012_at,0.24580048813764765,0.5210561046486144,False
M85247_at,0.24606484975353268,0.5214614488385655,False
Z48519_s_at,0.24618965147244612,0.5215708842041807,False
L20860_at,0.24654527616703945,0.5221691247162282,False
X59812_at,0.24674949032487667,0.5224464260546616,False
U50078_at,0.24685594717565174,0.5225166411565384,False
L12701_cds2_at,0.24723192986110215,0.5231571469218751,False
D26561_cds2_at,0.24739360909496586,0.5233439285572735,False
U66077_at,0.2478774482493068,0.5240983904995028,False
U79286_at,0.2478972889275247,0.5240983904995028,False
X78932_at,0.24800857174736762,0.5241612390405296,False
M55409_s_at,0.24807406656231545,0.5241612390405296,False
M16279_at,0.24816275619759862,0.5241932707948683,False
S77361_at,0.2482864964050067,0.5242992988362833,False
M98528_at,0.24881604038178418,0.5252619342261592,False
D85433_at,0.2489965368236485,0.5254873626452902,False
D17400_at,0.24915552301264451,0.525642825360543,False
M57399_at,0.2492176672350449,0.525642825360543,False
Z83805_at,0.24951781860447872,0.5261202392284321,False
M26657_s_at,0.24982595168309682,0.5266141956087513,False
X63597_at,0.2499467056464774,0.526712995729748,False
J05073_at,0.25022964915710993,0.5271534186882496,False
L21934_at,0.250354913791062,0.5272615008615896,False
S59184_at,0.25055804875668314,0.5275334700491418,False
M10943_at,0.2506534019301711,0.5275784181754325,False
X63759_at,0.25093721708414746,0.5277957320831977,False
S74017_at,0.25115263972334867,0.5277957320831977,False
L76670_f_at,0.25123837054159986,0.5277957320831977,False
U52111_rna4_at,0.2512698591554851,0.5277957320831977,False
U61276_s_at,0.25132998884406055,0.5277957320831977,False
X98307_at,0.2514042662884777,0.5277957320831977,False
U75308_at,0.25142640471665084,0.5277957320831977,False
X54457_s_at,0.2514452931756297,0.5277957320831977,False
Z18951_at,0.25150301798105856,0.5277957320831977,False
U64871_at,0.2515499214435634,0.5277957320831977,False
X56677_at,0.25157103347155363,0.5277957320831977,False
D13305_at,0.2518433372966097,0.5282115774014505,False
X07024_at,0.252492466190228,0.5291881632376388,False
X81372_at,0.25252010474741704,0.5291881632376388,False
U01212_at,0.25256495725076195,0.5291881632376388,False
U01317_cds4_at,0.25260588013714197,0.5291881632376388,False
M97388_at,0.2527932207014753,0.5294250500531191,False
X12662_rna1_at,0.2528699291420908,0.5294301688264215,False
X75756_at,0.2529898528481548,0.5294556943399062,False
S77583_at,0.2530427554738485,0.5294556943399062,False
HG172-HT3924_at,0.25312995057819193,0.5294556943399062,False
S72493_s_at,0.25330860439907127,0.5294556943399062,False
U31929_s_at,0.25332521229503596,0.5294556943399062,False
U30872_at,0.25332772806752984,0.5294556943399062,False
U26398_at,0.253427105442363,0.5295081578835305,False
S71824_at,0.25390802905304904,0.5303453956642882,False
M33317_f_at,0.2540038930942804,0.5303453956642882,False
U29615_at,0.2541138318864708,0.5303453956642882,False
M21056_at,0.25425901609066576,0.5303453956642882,False
U12707_s_at,0.25431430928619453,0.5303453956642882,False
X14445_at,0.25436384302977316,0.5303453956642882,False
S85963_at,0.2543887734184208,0.5303453956642882,False
D50532_at,0.2544876365718853,0.5303453956642882,False
L40992_at,0.25449734865584656,0.5303453956642882,False
X69090_at,0.25457985450864956,0.530362297718341,False
D10511_at,0.25474906284576676,0.5305436584639962,False
M94077_at,0.25493216757896303,0.5305436584639962,False
M35252_at,0.25496837237321457,0.5305436584639962,False
HG3987-HT4257_at,0.2550497527690178,0.5305436584639962,False
M37721_at,0.2551189268871492,0.5305436584639962,False
X55448_cds2_at,0.2552265047636936,0.5305436584639962,False
U45328_s_at,0.2552709792726213,0.5305436584639962,False
X89109_s_at,0.2553337219346258,0.5305436584639962,False
Z26317_at,0.2553565831693521,0.5305436584639962,False
D88213_at,0.2554111145810682,0.5305436584639962,False
