Gene,Raw p-value,BH Adjusted p-value,Significant (BH)
Y10515_at,0.33788445626008345,0.6453024589302522,False
U12978_at,0.33790350388366275,0.6453024589302522,False
U69140_s_at,0.33805402584350297,0.6454170193460987,False
HG4724-HT5166_at,0.3383266737030385,0.6456039567460056,False
HG2815-HT2931_at,0.33833305967219485,0.6456039567460056,False
X76057_at,0.33857955628979697,0.645901433446605,False
X91103_at,0.3388757804507504,0.6462552217837076,False
X00038_at,0.33894631424453403,0.6462552217837076,False
D13789_at,0.3392499786970855,0.6466612561848991,False
D38037_at,0.33935834108502216,0.6466948980473464,False
X12901_at,0.3394913986475576,0.6467755694704539,False
K03195_at,0.3398812794411469,0.6471677822094148,False
D50663_at,0.33989205093111374,0.6471677822094148,False
U31929_s_at,0.34007549332981524,0.6471677822094148,False
U48213_at,0.3401394106758776,0.6471677822094148,False
M21302_at,0.3401511684582238,0.6471677822094148,False
U34962_at,0.3403322065493347,0.6472579645839757,False
L43576_at,0.3404440767391519,0.6472579645839757,False
X64177_f_at,0.3404729176483674,0.6472579645839757,False
X95808_s_at,0.34060949400594076,0.6472579645839757,False
M97496_at,0.34065252954398606,0.6472579645839757,False
U48730_at,0.34095227299787856,0.6476198099645821,False
X99076_rna1_at,0.3410949919182985,0.6476198099645821,False
HG662-HT662_at,0.34111549816482056,0.6476198099645821,False
U18088_s_at,0.34147007771389704,0.6481203897823142,False
X75535_at,0.3416321855237311,0.648255483257567,False
Z14244_at,0.3417539212235505,0.6483139181486672,False
S74445_at,0.3419040813194879,0.6484262292435833,False
U45878_s_at,0.34208547139458645,0.6485976929712785,False
L24804_at,0.34292585039545154,0.6500181833207056,False
X15525_rna1_at,0.3430214893981074,0.6500266342156055,False
X13238_at,0.3431784936476633,0.6501513370221078,False
L34357_at,0.34334864012444055,0.6503008648903126,False
M91196_at,0.34373194051293976,0.6508539187029875,False
U44975_at,0.34394146224110833,0.6509988546991681,False
D26535_s_at,0.34399879636279085,0.6509988546991681,False
U91616_at,0.3440824357562723,0.6509988546991681,False
HG3299-HT3476_at,0.3445464534966368,0.6515663915352252,False
X72727_at,0.3446082967322305,0.6515663915352252,False
U70663_at,0.3447430057331762,0.6515663915352252,False
D86975_at,0.3447479911447425,0.6515663915352252,False
M63483_at,0.3448703682471689,0.6516249285009454,False
U40490_at,0.3452994045971972,0.6522627067762107,False
X78712_at,0.3455446095867878,0.6524613638687966,False
S78234_at,0.34565105314320255,0.6524613638687966,False
X67697_at,0.34567913751331814,0.6524613638687966,False
J02843_at,0.3459352868564213,0.6527720116462221,False
D50913_at,0.34642422599801426,0.6535216478274263,False
X95632_s_at,0.3465704308890448,0.6535832055242765,False
D43642_at,0.34668817006226493,0.6535832055242765,False
M97936_at,0.34681391541624385,0.6535832055242765,False
X79882_at,0.3468235750453553,0.6535832055242765,False
U56814_at,0.3470321826238776,0.6536755409070537,False
Z11502_at,0.34705595768455577,0.6536755409070537,False
S77835_s_at,0.3472301012462108,0.6538307955056092,False
X69636_at,0.3473362745693509,0.6538580146302886,False
HG3897-HT4167_at,0.3475736676061483,0.6541321743305785,False
X83492_s_at,0.348014155247105,0.6545595176509403,False
U28055_at,0.3480240258111128,0.6545595176509403,False
AB000905_at,0.3480761861992867,0.6545595176509403,False
X59656_at,0.34828014511211214,0.6547703466519639,False
M25269_at,0.3486760623879753,0.655341853088288,False
M93284_at,0.34892833499361164,0.6554167336206569,False
U60269_cds1_at,0.34895545202420775,0.6554167336206569,False
X78924_at,0.3490281803787584,0.6554167336206569,False
AF001787_s_at,0.34908364953817284,0.6554167336206569,False
X59373_at,0.3491990736432764,0.6554309663812334,False
HG1428-HT1428_s_at,0.3495641642222087,0.6554309663812334,False
L40392_at,0.3495812913367309,0.6554309663812334,False
X90392_at,0.34962786575545113,0.6554309663812334,False
M14200_rna1_at,0.34981033055068933,0.6554309663812334,False
U71374_at,0.34988637830919733,0.6554309663812334,False
HG1649-HT1652_at,0.3501007403137596,0.6554309663812334,False
HG2992-HT5186_at,0.3501342038145363,0.6554309663812334,False
HG2160-HT2230_at,0.3502098199851371,0.6554309663812334,False
D16350_at,0.3503327752918486,0.6554309663812334,False
X63679_at,0.35034395518508366,0.6554309663812334,False
HG511-HT511_at,0.35043944606435606,0.6554309663812334,False
M81057_at,0.3504649104727222,0.6554309663812334,False
HG2380-HT2476_s_at,0.3505498647967953,0.6554309663812334,False
X05615_at,0.35061956860221555,0.6554309663812334,False
M93143_at,0.35065088163793545,0.6554309663812334,False
M81182_s_at,0.35065418793351444,0.6554309663812334,False
M82962_at,0.3507914247173458,0.6555156138427152,False
J05428_at,0.35132769825498644,0.656289104285998,False
X16866_at,0.3513894671145539,0.656289104285998,False
L05515_at,0.35160768351360916,0.656524666256815,False
HG1728-HT1734_s_at,0.3517230838726978,0.6565681762054104,False
U19261_at,0.35188469709253256,0.6566979072179749,False
HG2705-HT2801_s_at,0.35198992079217295,0.6567223620328189,False
X92518_s_at,0.35251030693294183,0.6575211873691633,False
L22206_at,0.3527803549560664,0.6578527728176295,False
Z34897_at,0.35292015950421207,0.6578877127623621,False
D63876_at,0.35298365848169944,0.6578877127623621,False
D16154_at,0.3530875828120361,0.6579094035198656,False
X83703_at,0.35362742874893316,0.6584453896714861,False
HG4480-HT4833_at,0.35364487541247525,0.6584453896714861,False
X59770_at,0.35377841606030436,0.6584453896714861,False
X06290_at,0.35383216475948986,0.6584453896714861,False
X55733_at,0.3540270264510187,0.6584453896714861,False
M28215_at,0.3541439385453208,0.6584453896714861,False
HG2191-HT2261_at,0.35419775829972555,0.6584453896714861,False
HG3523-HT4899_s_at,0.3542665116236272,0.6584453896714861,False
U49070_at,0.3543231746070542,0.6584453896714861,False
L19686_rna1_at,0.3544117275242189,0.6584453896714861,False
X69116_s_at,0.3545225730586421,0.6584453896714861,False
S90469_at,0.3545411141497188,0.6584453896714861,False
X55005_rna1_at,0.3545759364495491,0.6584453896714861,False
U10550_at,0.3548234575276985,0.6587334449778549,False
L13972_at,0.35504143286172307,0.6589665125933933,False
M19684_at,0.35516013576581984,0.6590152545222617,False
X06661_at,0.3557414996652196,0.6599222355225998,False
U05659_at,0.3562712221494456,0.6606896715699146,False
X07767_at,0.3563635029918175,0.6606896715699146,False
M96740_at,0.3565257287852469,0.6606896715699146,False
X63741_s_at,0.3565259035670447,0.6606896715699146,False
L27080_at,0.3566541715661987,0.6607556104717854,False
U90336_at,0.3568710954141264,0.6609857207605371,False
M13934_cds1_at,0.35742562611628736,0.661546536243318,False
D38449_at,0.35743154382840836,0.661546536243318,False
M57763_at,0.35748798424836103,0.661546536243318,False
M55420_at,0.3575648362860222,0.661546536243318,False
L38500_at,0.3576378665565644,0.661546536243318,False
M83772_at,0.3577682250166594,0.6615637934001269,False
HG4115-HT4385_at,0.357832793849192,0.6615637934001269,False
HG3063-HT3224_at,0.35824293029079224,0.6621503370606839,False
U83192_at,0.3584225344586993,0.6621962684864904,False
X75091_s_at,0.3584535559109786,0.6621962684864904,False
X52889_at,0.35861318540230325,0.6623195333505233,False
M36429_s_at,0.35884308714389423,0.6625724859489308,False
X00949_at,0.35901622074271,0.6627205172643137,False
M29540_at,0.35924663590110195,0.6628494062524113,False
X75546_at,0.3594925303780644,0.6628494062524113,False
L12350_at,0.35959906771838956,0.6628494062524113,False
D87461_at,0.3596034196677824,0.6628494062524113,False
HG3748-HT4018_at,0.3596906947083739,0.6628494062524113,False
M22612_f_at,0.35972887693117317,0.6628494062524113,False
X60487_at,0.3600176158998264,0.6628494062524113,False
Y08263_at,0.36009800674398496,0.6628494062524113,False
U01160_at,0.3601701492891163,0.6628494062524113,False
U60060_at,0.3603459207478975,0.6628494062524113,False
X73608_at,0.3603839655205546,0.6628494062524113,False
D11139_at,0.36045099117651225,0.6628494062524113,False
X68149_at,0.3604973134622208,0.6628494062524113,False
HG4011-HT4804_s_at,0.3605243361690864,0.6628494062524113,False
L37868_s_at,0.3605628412410471,0.6628494062524113,False
HG2320-HT2416_at,0.36057371264509064,0.6628494062524113,False
U10687_s_at,0.3609724669054395,0.6634113731809431,False
X54162_at,0.3611446621776967,0.6634402634222929,False
U22970_rna1_s_at,0.36117431089099716,0.6634402634222929,False
D87116_at,0.36130788814306447,0.6635146662987911,False
U68133_at,0.36159467322807115,0.6638311058096799,False
U76992_at,0.3616664349789307,0.6638311058096799,False
L08835_rna2_s_at,0.361808735080547,0.6639213571143423,False
X52541_at,0.36202000722807226,0.6641380935483601,False
M33772_s_at,0.3623092230771857,0.6644976720651548,False
K03192_f_at,0.3625263276678632,0.6645799091957846,False
U55206_at,0.3626176598825379,0.6645799091957846,False
D50532_at,0.362633727980306,0.6645799091957846,False
U30610_at,0.36289466689133687,0.6648871961625137,False
X52611_s_at,0.36306343442576994,0.6650254943528555,False
D78334_at,0.3632618826137156,0.6651514594066604,False
M84605_at,0.3633757474306093,0.6651514594066604,False
U09366_at,0.3635053392952492,0.6651514594066604,False
U08006_s_at,0.3635661516073957,0.6651514594066604,False
HG3248-HT3425_at,0.3635987147296613,0.6651514594066604,False
D83018_at,0.36371598101101643,0.6651952869747398,False
M16282_at,0.3640439901372612,0.6656244179760284,False
AF000177_at,0.3643876968886153,0.6660820233638303,False
D50915_at,0.3648850733530856,0.6667127248803915,False
X97249_at,0.36498182175054517,0.6667127248803915,False
X01057_at,0.3651048293873438,0.6667127248803915,False
U28386_at,0.3651467491043212,0.6667127248803915,False
U32114_at,0.3652003353426748,0.6667127248803915,False
Y13115_at,0.3657742415090204,0.6675056331157497,False
X52896_s_at,0.3658304594247579,0.6675056331157497,False
M28249_at,0.3659475352478305,0.6675056331157497,False
M90516_at,0.36605246141374803,0.6675056331157497,False
U44060_at,0.3661319482547354,0.6675056331157497,False
M15661_at,0.3661964554798285,0.6675056331157497,False
U51561_at,0.3664302363582398,0.6677610314411787,False
D17390_at,0.36679460401293484,0.6682542121155667,False
X15673_s_at,0.3670040603871353,0.6684649837761593,False
X14253_s_at,0.3672429888671135,0.6687293148489531,False
U66406_at,0.36746283722833484,0.6689587759450457,False
HG2686-HT2782_at,0.36755970781548786,0.668964298446927,False
M37766_at,0.3679476896276992,0.6694995097896549,False
X87767_at,0.3681842941314746,0.6696829015816094,False
L11672_at,0.3682363549165253,0.6696829015816094,False
J05448_at,0.3685146819425549,0.6700181503617633,False
Z95624_at,0.36901467579408687,0.6707561508760952,False
U51587_at,0.36917465813616357,0.6708758954506016,False
HG3105-HT3281_s_at,0.36957031606070734,0.6713220017586853,False
M82809_at,0.3696797661834529,0.6713220017586853,False
L34219_at,0.3698501452184284,0.6713220017586853,False
X68985_s_at,0.3698578569323686,0.6713220017586853,False
S59184_at,0.3701028981627731,0.6713220017586853,False
AB002365_at,0.370132999284708,0.6713220017586853,False
X69089_at,0.3701368296087635,0.6713220017586853,False
Y11651_at,0.3701734870126795,0.6713220017586853,False
M92303_at,0.37047522332434035,0.6716678120834592,False
Z83803_at,0.3705526027387074,0.6716678120834592,False
J04080_at,0.3708412074745806,0.6719924519225645,False
X80909_at,0.37092022700452953,0.6719924519225645,False
M65062_at,0.371032070836925,0.6720242970011276,False
U33054_at,0.37120151282530545,0.6721272314351998,False
AFFX-CreX-3_at,0.37127746351407165,0.6721272314351998,False
L36720_at,0.37137909500938704,0.6721405352429348,False
X83412_at,0.37159453500771056,0.6723597563629361,False
Z11737_at,0.37183151983909435,0.6726178393638426,False
X13461_s_at,0.3722136318399131,0.6730147969605362,False
U39487_at,0.37223977337850955,0.6730147969605362,False
U49857_at,0.3724062461197998,0.6731450630294251,False
L40157_at,0.3727054321405304,0.6733690093407816,False
AB000114_at,0.3728629161806901,0.6733690093407816,False
S69231_s_at,0.3729488921744005,0.6733690093407816,False
U79667_s_at,0.3730088218280392,0.6733690093407816,False
M63573_at,0.37302230671542647,0.6733690093407816,False
HG2075-HT2137_s_at,0.3730968700934335,0.6733690093407816,False
Z24459_xpt5_at,0.37329497284370183,0.673416882906406,False
U90544_at,0.37334503249424633,0.673416882906406,False
U40391_rna1_at,0.3734067804922181,0.673416882906406,False
D50922_at,0.37360118635496753,0.6735970808104611,False
HG3914-HT4184_s_at,0.37386269004807726,0.6736945564380532,False
M13149_at,0.37392733274780365,0.6736945564380532,False
Z46632_r_at,0.3739387515535666,0.6736945564380532,False
U66077_at,0.37422076944084504,0.6740323055441597,False
L19063_at,0.3744165939942351,0.6742146750656484,False
U22028_at,0.3745879621986433,0.6743529248773051,False
M60828_at,0.3747508056246983,0.6744757620041592,False
D86982_at,0.37522479956053567,0.6751584038533717,False
X57110_s_at,0.37567460177670464,0.6757971829589018,False
M17863_s_at,0.3760968460959465,0.6763860786624628,False
V00542_f_at,0.3770200862901195,0.6778754590573169,False
HG371-HT26388_at,0.377224126669666,0.678071305856795,False
X77197_at,0.37736774104535287,0.678158463804467,False
M37815_cds1_at,0.37783877270781285,0.678297292584486,False
D38251_s_at,0.37789537922627914,0.678297292584486,False
X71345_f_at,0.3779089122368088,0.678297292584486,False
X81836_s_at,0.3779785328019164,0.678297292584486,False
U63541_at,0.3780976957483445,0.678297292584486,False
U52518_at,0.37810895674723355,0.678297292584486,False
U17032_at,0.37811101707543093,0.678297292584486,False
X60489_at,0.3784574749780063,0.6787480098410583,False
U12535_at,0.3787200191633209,0.6790480424082782,False
S52028_s_at,0.3788913914182651,0.6791844931910516,False
D82345_at,0.37928055166182884,0.679711174659924,False
U07358_at,0.379450436039373,0.6798447244344533,False
M96684_at,0.37980857801547296,0.6803154152442982,False
HG1869-HT1904_at,0.3802430992410798,0.680867307537371,False
X13794_rna1_at,0.3803077035508222,0.680867307537371,False
M21389_at,0.38056657234660984,0.6811597022995184,False
L09190_rna1_at,0.38086308786651546,0.6815193156125473,False
D12686_at,0.381072925158652,0.6817236846815634,False
U10117_at,0.38141242546385823,0.6821598547746727,False
Z28339_at,0.38178754887340116,0.6826595023622967,False
Z83735_at,0.3821655063425152,0.6831639655756748,False
L13436_at,0.3824244554237478,0.6834554882717218,False
S77393_at,0.38290121160267987,0.6840928559638585,False
D79995_at,0.3829730099806087,0.6840928559638585,False
M29610_at,0.3830904811334811,0.6841312725452372,False
U45982_at,0.3833897796491752,0.6844845871525261,False
X72879_at,0.3834803536382647,0.6844845871525261,False
X51466_at,0.38396490454039833,0.6850245731449477,False
M55542_at,0.38400164774421397,0.6850245731449477,False
S72503_s_at,0.3840812714619596,0.6850245731449477,False
U73499_at,0.3843326696692846,0.6850245731449477,False
U44105_at,0.3844201329516519,0.6850245731449477,False
U20530_at,0.38443495343529743,0.6850245731449477,False
U39400_at,0.3845059066583516,0.6850245731449477,False
U58046_s_at,0.38455159794165805,0.6850245731449477,False
X02404_at,0.3847496837664196,0.6852062192282802,False
U66048_at,0.3849390186121846,0.6853721937278381,False
S58544_at,0.38512037392571485,0.685523881577134,False
U48296_at,0.3853670516655192,0.6857917402205408,False
HG167-HT167_s_at,0.38585046807678614,0.6864806555825825,False
U59748_at,0.3863100556298509,0.687126842960381,False
S83362_s_at,0.3865533629761704,0.6873881079214563,False
U14970_at,0.3867934113720528,0.6876434487958514,False
U62961_at,0.38731015384641543,0.6883904479608814,False
S79639_at,0.3876230498572415,0.6887187561530331,False
M16938_s_at,0.38768808646964814,0.6887187561530331,False
U95626_rna3_at,0.3881369207775993,0.689231024529409,False
Y10204_at,0.3881804246441417,0.689231024529409,False
L12168_at,0.38836705674709315,0.689231024529409,False
X57351_at,0.3883945882876768,0.689231024529409,False
AFFX-BioB-5_st,0.38853919202368614,0.689231024529409,False
U30998_at,0.38860940953261613,0.689231024529409,False
D87445_at,0.38865320782833834,0.689231024529409,False
L38616_at,0.3887558150587459,0.6892415333384231,False
D42041_at,0.3890019400425435,0.6893601617518224,False
X67683_at,0.389039430823381,0.6893601617518224,False
X53002_s_at,0.38911281959452004,0.6893601617518224,False
U37283_at,0.3895399515851019,0.689945419838557,False
HG36-HT4101_s_at,0.39003693216012914,0.6903270229457967,False
M22877_at,0.39004811376629134,0.6903270229457967,False
X95237_at,0.3901172071511322,0.6903270229457967,False
AFFX-ThrX-3_at,0.3901427374735047,0.6903270229457967,False
M29610_s_at,0.39062185843986386,0.6910032825850595,False
X15376_at,0.3910299520720897,0.6914488532830926,False
U06454_at,0.3910677200781918,0.6914488532830926,False
X01703_at,0.39144038884736176,0.691936159705639,False
L35240_at,0.3917341444530158,0.6921839382687867,False
M21064_at,0.3918437141649027,0.6921839382687867,False
U79289_at,0.3918718438564768,0.6921839382687867,False
D42055_at,0.39198984744170506,0.6922208626237095,False
D82347_at,0.3923410058203588,0.6923541917501991,False
U18383_s_at,0.39249575492030186,0.6923541917501991,False
L76465_at,0.3925011090509286,0.6923541917501991,False
Z50022_at,0.39262449488589457,0.6923541917501991,False
M91585_at,0.3926613131275203,0.6923541917501991,False
X77548_at,0.39274039041970954,0.6923541917501991,False
X95876_at,0.3927451748404832,0.6923541917501991,False
U13706_at,0.3929457784073458,0.6924273180106978,False
M24439_at,0.3931396851091743,0.6924273180106978,False
M55153_at,0.39314543316547845,0.6924273180106978,False
HG2797-HT2905_s_at,0.39317516949183684,0.6924273180106978,False
HG1078-HT1078_at,0.39354980815808227,0.6928287372445211,False
D50370_at,0.3936424404699539,0.6928287372445211,False
HG4533-HT4938_at,0.39373656248648736,0.6928287372445211,False
X99975_at,0.39379184223801367,0.6928287372445211,False
L15344_at,0.39398681165835825,0.6930007353349213,False
L29008_at,0.39451898933319896,0.6937656326976752,False
S74683_at,0.39499049505327255,0.6944234868643108,False
D50487_at,0.39545498601724716,0.6949837600623615,False
M18079_at,0.39567837401784034,0.6949837600623615,False
M25164_at,0.3956930620435922,0.6949837600623615,False
U76421_at,0.3958330152915738,0.6949837600623615,False
Z24724_at,0.39589035278365126,0.6949837600623615,False
U08198_rna1_at,0.39602107298173794,0.6949837600623615,False
U05040_at,0.3960262209009351,0.6949837600623615,False
U52100_at,0.3960890752045694,0.6949837600623615,False
U08815_at,0.39627073352815845,0.6950446271528067,False
U58516_at,0.3963420242821226,0.6950446271528067,False
X15675_at,0.3964162510875735,0.6950446271528067,False
D84110_at,0.39653381115647846,0.6950797983119092,False
D38145_at,0.39693495935450795,0.6956119285246527,False
X60708_at,0.397224159671127,0.6959476614144666,False
U86358_at,0.3973461516526998,0.6959903476983039,False
Z84721_cds1_at,0.397626213439358,0.6961813509789829,False
D87460_at,0.3977373596526058,0.6961813509789829,False
M83941_at,0.3978332229908218,0.6961813509789829,False
U16812_s_at,0.39784581622785475,0.6961813509789829,False
L36151_at,0.3983548108646576,0.6969009685040846,False
U01102_at,0.3984669817246239,0.6969261807445642,False
U19147_s_at,0.3986686553653682,0.6971078842530561,False
U28687_at,0.3987841107681275,0.6971387752981807,False
Y08374_rna1_at,0.39906360733468593,0.6974563512353459,False
M84424_at,0.3993127182051318,0.6976824246953102,False
Y00705_at,0.3993886905851537,0.6976824246953102,False
M34079_at,0.39983831490404775,0.6981769628639334,False
AB002315_at,0.3999072066697724,0.6981769628639334,False
Y08136_at,0.3999655935385473,0.6981769628639334,False
D87435_at,0.40047798194921913,0.6987922577640919,False
U67615_at,0.40051412052519,0.6987922577640919,False
Y10202_at,0.4006996469017452,0.6988014406699675,False
M32373_at,0.4007154284554394,0.6988014406699675,False
U27768_at,0.40122166573429774,0.699355064276725,False
U80034_at,0.40122909424769326,0.699355064276725,False
U90437_at,0.4014380179072339,0.699548186179582,False
X03363_s_at,0.40158190383201153,0.6996279062606086,False
Z80777_at,0.4017651114882841,0.6996594148349968,False
X53795_at,0.40191783681738114,0.6996594148349968,False
U22815_at,0.40200530518362254,0.6996594148349968,False
U50330_at,0.40201505523359937,0.6996594148349968,False
D49818_at,0.4020907031251202,0.6996594148349968,False
U37143_at,0.40258363335095315,0.7003461986722658,False
U54804_at,0.40284427198553197,0.7005904303651346,False
U90716_at,0.4030142254402257,0.7005904303651346,False
AFFX-HUMISGF3A/M97935_MB_at,0.4031534186187866,0.7005904303651346,False
L41690_at,0.40318156330071775,0.7005904303651346,False
U37707_at,0.4032896216854346,0.7005904303651346,False
Z32684_at,0.4033136661829867,0.7005904303651346,False
M17733_at,0.40349336999366137,0.7007140152898158,False
M24364_at,0.4035813924505518,0.7007140152898158,False
X07732_at,0.40374500303082295,0.7008273987355093,False
S83390_s_at,0.4039698071593495,0.7009991991929645,False
M24594_at,0.4040406381657864,0.7009991991929645,False
M97796_s_at,0.404373582081057,0.701406147604831,False
L10338_s_at,0.404572399801877,0.7015803060538995,False
U34070_s_at,0.404768262940987,0.7016457416814783,False
HG4462-HT4731_at,0.40482567463062646,0.7016457416814783,False
U13219_at,0.40490539785069457,0.7016457416814783,False
M19720_rna1_at,0.40504084902612514,0.7017098937320161,False
U43177_at,0.40523653348160393,0.7018761936314781,False
U28131_at,0.4053514745739819,0.7018761936314781,False
U84720_at,0.4054322016235695,0.7018761936314781,False
M35851_s_at,0.40586534418486186,0.7022884532234606,False
U18271_cds1_at,0.40607526610499367,0.7022884532234606,False
U79255_at,0.40623980042324737,0.7022884532234606,False
X52520_at,0.4063930942057986,0.7022884532234606,False
U79301_at,0.4065002886448946,0.7022884532234606,False
HG3187-HT3366_s_at,0.4065275484757751,0.7022884532234606,False
Y09836_at,0.4066084233674553,0.7022884532234606,False
Y09305_at,0.40678490440421267,0.7022884532234606,False
M36067_at,0.4068092715762688,0.7022884532234606,False
D31888_at,0.4068664173277322,0.7022884532234606,False
U49082_at,0.4069140811422015,0.7022884532234606,False
L25851_at,0.4069207517534521,0.7022884532234606,False
X58964_at,0.4069509889558305,0.7022884532234606,False
Y07827_s_at,0.40763476156623546,0.7032982127796933,False
L17325_at,0.4081752674385474,0.7040603633122198,False
M76180_at,0.408290334695121,0.7040679050714517,False
HG3432-HT3618_at,0.408403797161497,0.7040679050714517,False
M35252_at,0.4084759230432773,0.7040679050714517,False
HG896-HT896_at,0.4086406157804552,0.7040695509715845,False
Z49254_at,0.4086744006060341,0.7040695509715845,False
X96584_at,0.4089925268968395,0.7040731941680894,False
U82535_at,0.40899464762471904,0.7040731941680894,False
X62822_at,0.40900169254897956,0.7040731941680894,False
U50822_rna1_s_at,0.4090715626657633,0.7040731941680894,False
M26679_at,0.4093780218071498,0.7043283226333539,False
U07000_cds4_at,0.40941738939439176,0.7043283226333539,False
J02982_f_at,0.40982094796617863,0.7046223351186335,False
U63312_at,0.4099304328821869,0.7046223351186335,False
M62486_at,0.4099432352955461,0.7046223351186335,False
M74509_s_at,0.41005438325419086,0.7046223351186335,False
HG2309-HT2405_at,0.41013987951827835,0.7046223351186335,False
K03494_s_at,0.4101813284811795,0.7046223351186335,False
X54304_at,0.41057179415962386,0.7048045715340896,False
X96753_at,0.41057286517880964,0.7048045715340896,False
S62027_s_at,0.41058400695484276,0.7048045715340896,False
HG1595-HT4788_s_at,0.41078669443741056,0.7049827502754694,False
U40215_at,0.41092223122153304,0.7050456284905677,False
U72509_s_at,0.4111046789570755,0.7051889452081307,False
M60922_at,0.4114041096478649,0.7055328115659439,False
Z14093_at,0.41162254296454703,0.7056634578768035,False
X89066_at,0.4116782608093177,0.7056634578768035,False
U90546_r_at,0.41216046467742384,0.7063201809339794,False
L78833_cds4_at,0.4123761126071325,0.7065199006912395,False
HG2271-HT2367_at,0.413091976419244,0.707094024554704,False
M11437_cds1_at,0.41313392832579376,0.707094024554704,False
X01630_at,0.41315870290576373,0.707094024554704,False
X86779_at,0.41319018545647,0.707094024554704,False
AFFX-BioDn-5_at,0.4132071407343102,0.707094024554704,False
L41066_at,0.41362712651605626,0.7076396732036467,False
HG1804-HT1829_at,0.4139381606371929,0.7076396732036467,False
M14113_at,0.41394672696671664,0.7076396732036467,False
Z70222_at,0.41399347115058016,0.7076396732036467,False
L14754_at,0.4140223140598135,0.7076396732036467,False
X78565_at,0.41415966951096983,0.70770476604595,False
HG1751-HT1768_s_at,0.4143562552068044,0.7077859984355107,False
U94586_at,0.414405773245872,0.7077859984355107,False
M36430_s_at,0.41483342605959206,0.7080040034329652,False
U09813_at,0.41495689331612673,0.7080040034329652,False
HG4094-HT4364_s_at,0.4150055157423924,0.7080040034329652,False
Y13618_at,0.41502825268214205,0.7080040034329652,False
U89336_cds7_at,0.415029980410487,0.7080040034329652,False
L77567_s_at,0.4152953427653471,0.7082872006158275,False
U79263_at,0.41603069690120276,0.7093716427191281,False
M86383_s_at,0.4162438003380271,0.709507924997086,False
HG2036-HT2090_at,0.4163096718000857,0.709507924997086,False
X99350_rna1_at,0.4167931828592276,0.7101383532364031,False
AFFX-HUMRGE/M10098_5_at,0.4168976010913049,0.7101383532364031,False
M96759_rna1_at,0.4171435253807053,0.7101383532364031,False
U25997_at,0.4172182089781774,0.7101383532364031,False
U51241_at,0.41728312335917994,0.7101383532364031,False
L20773_at,0.41734997240156624,0.7101383532364031,False
M92642_at,0.41737686913459515,0.7101383532364031,False
Z84483_at,0.417887701601209,0.7107955606283225,False
HG3976-HT4246_at,0.41804628787704134,0.7107955606283225,False
M97675_at,0.41816318620610404,0.7107955606283225,False
M19989_cds1_at,0.4182179049818473,0.7107955606283225,False
D83017_s_at,0.4182616603781474,0.7107955606283225,False
M19283_at,0.41849907074030357,0.7110295222372793,False
U23435_s_at,0.4186506851686388,0.7110979593216709,False
AFFX-HSAC07/X00351_3_at,0.4187388460137992,0.7110979593216709,False
U09410_at,0.41911056632495924,0.7111795730688003,False
HG2147-HT2217_at,0.41912842293059727,0.7111795730688003,False
D21241_xpt1_s_at,0.41913768111760175,0.7111795730688003,False
M62628_s_at,0.41918593996845266,0.7111795730688003,False
M76732_s_at,0.4195023893372175,0.7115471171984353,False
U57093_at,0.4199045573750263,0.7116606247218932,False
M93651_at,0.41994120844219995,0.7116606247218932,False
D50925_at,0.42000457988286166,0.7116606247218932,False
HG3991-HT4261_r_at,0.42005683040361375,0.7116606247218932,False
U11872_at,0.4200684400097807,0.7116606247218932,False
M64595_at,0.42039200260148213,0.7118637174430414,False
S82297_at,0.4204446465160956,0.7118637174430414,False
D38047_at,0.420487882473369,0.7118637174430414,False
S83325_s_at,0.4207632492104979,0.7119107969270059,False
U11732_at,0.4207980964434155,0.7119107969270059,False
M55067_at,0.4208152753893116,0.7119107969270059,False
L40402_at,0.42128849371388843,0.7125422708627072,False
L42601_f_at,0.4215231947972081,0.7127701270657725,False
M88279_at,0.4217620602287028,0.7130049151933655,False
U18300_at,0.4221749174977999,0.7132844382095872,False
Z79693_s_at,0.42240717219101,0.7132844382095872,False
Z20656_rna1_s_at,0.42245357447534615,0.7132844382095872,False
U66497_at,0.42247809701877215,0.7132844382095872,False
X92720_at,0.4225159500246428,0.7132844382095872,False
D32002_s_at,0.42252772935321736,0.7132844382095872,False
U62739_at,0.42262823057511,0.7132851931273577,False
U27333_at,0.42282153200806616,0.7134425329433144,False
U00954_at,0.4232996768709726,0.7138381641689182,False
D80004_at,0.4233271176795216,0.7138381641689182,False
HG651-HT5209_s_at,0.4233650690179195,0.7138381641689182,False
X59618_at,0.4234565291443898,0.7138381641689182,False
M91556_s_at,0.42364626132955574,0.7139891718719629,False
M93415_at,0.4239714884902519,0.7143528284537325,False
L05148_at,0.42406244494546164,0.7143528284537325,False
M57471_at,0.42421397107745007,0.7144392628894735,False
U68162_cds1_s_at,0.42460343881230156,0.7147836534833909,False
M23114_at,0.424618988988941,0.7147836534833909,False
AC000063_s_at,0.42477801235761603,0.7148825425159218,False
L40384_s_at,0.42578326019343804,0.7163235592975714,False
U96094_at,0.4258352145186012,0.7163235592975714,False
X98085_at,0.42677139739246484,0.7174746748687999,False
U29195_at,0.4268015881724603,0.7174746748687999,False
HG4517-HT4920_s_at,0.42682144706390523,0.7174746748687999,False
X85372_at,0.42711528660240616,0.7177993583659957,False
M29037_s_at,0.4272840651402722,0.717913763937073,False
